OBJECTID;Join_Count;TARGET_FID;LINK_ID;POI_ID;SEQ_NUM;FAC_TYPE;POI_NAME;POI_LANGCD;POI_NMTYPE;POI_ST_NUM;ST_NUM_FUL;ST_NFUL_LC;ST_NAME;ST_LANGCD;POI_ST_SD;ACC_TYPE;PH_NUMBER;CHAIN_ID;NAT_IMPORT;PRIVATE;IN_VICIN;NUM_PARENT;NUM_CHILD;PERCFRREF;VANCITY_ID;ACT_ADDR;ACT_LANGCD;ACT_ST_NAM;ACT_ST_NUM;ACT_ADMIN;ACT_POSTAL;AIRPT_TYPE;POLYGON_NM;FED_OKR;BUFF_DIST;ORIG_FID;name_1;all_scales;X;Y
291;1;5766;1037194393.0;555745745.0;1;4100;МЕТРО-БУЛЬВАР РОКОССОВСКОГО;RUS;B; ; ; ;ИВАНТЕЕВСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;71;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Бульвар Рокоссовского;0;37.735200000158684;55.81350999986647
292;1;5767;774895235.0;555747774.0;1;4100;МЕТРО-КИТАЙ-ГОРОД;RUS;B; ; ; ;УЛИЦА МАРОСЕЙКА;RUS;R; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Китай-город;0;37.63178000049859;55.757229999806164
293;2;5768;1155267132.0;555745430.0;1;4100;МЕТРО-НОВОГИРЕЕВО;RUS;B; ; ; ;ЗЕЛЁНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;93;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Новогиреево;0;37.81533000018325;55.751969999969525
294;1;5769;1032424645.0;555745649.0;1;4100;МЕТРО-ИЗМАЙЛОВСКАЯ;RUS;B; ; ; ;ИЗМАЙЛОВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;1;2;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Измайловская;1;37.78333000023161;55.78801000029628
295;1;5770;979216707.0;555747150.0;1;4100;МЕТРО-БЕГОВАЯ;RUS;B; ; ; ;ХОРОШЁВСКОЕ ШОССЕ;RUS;L; ; ;0.0;N;N;N;0;3;31;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Беговая;1;37.54888999952709;55.77418999942441
296;1;5771;1126049127.0;555746961.0;1;4100;МЕТРО-СМОЛЕНСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;75;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Смоленская;1;37.58365000042566;55.74798999992667
297;1;5772;585869507.0;555746798.0;1;4100;МЕТРО-БОТАНИЧЕСКИЙ САД;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;30;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Ботанический сад;1;37.63726000041282;55.8439899996952
298;1;5773;996101948.0;555745770.0;1;4100;МЕТРО-ЮЖНАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Южная;1;37.60885000071319;55.62340999992969
299;1;5774;585857548.0;1165090490.0;1;4100;МЕТРО-ПЕТРОВСКИЙ ПАРК;RUS;B; ; ; ;ТЕАТРАЛЬНАЯ АЛЛЕЯ;RUS;R; ; ;0.0;N;N;N;1;0;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Петровский парк;1;37.558660000200405;55.792469999972255
300;1;5775;715188284.0;555747221.0;1;4100;МЕТРО-ПРОФСОЮЗНАЯ;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;43;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Профсоюзная;1;37.56397000023532;55.67870000010645
301;1;5776;927024032.0;555747710.0;1;4100;МЕТРО-ОХОТНЫЙ РЯД;RUS;B; ; ; ;ТВЕРСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;3;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Охотный ряд;0;37.61466999948776;55.7572600006904
302;2;5777;1079459313.0;555746283.0;1;4100;МЕТРО-МОЛОДЁЖНАЯ;RUS;B; ; ; ;ЕЛЬНИНСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;54;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Молодёжная;1;37.415799999793684;55.741589999791536
303;2;5778;926265267.0;555746759.0;1;4100;МЕТРО-АЛТУФЬЕВО;RUS;B; ; ; ;АЛТУФЬЕВСКОЕ ШОССЕ;RUS;R; ; ;0.0;N;N;N;0;3;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Алтуфьево;1;37.58770000008687;55.89697999994608
304;1;5779;1141940900.0;555746941.0;1;4100;МЕТРО-ДУБРОВКА;RUS;B; ; ; ;ШАРИКОПОДШИПНИКОВСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;12;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Дубровка;1;37.67660999984945;55.718069999861584
305;2;5780;774037348.0;555746275.0;1;4100;МЕТРО-КРЫЛАТСКОЕ;RUS;B; ; ; ;ОСЕННИЙ БУЛЬВАР;RUS;R; ; ;0.0;N;N;N;1;0;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Крылатское;1;37.40880000011309;55.75523000018515
306;1;5781;931030530.0;555746838.0;1;4100;МЕТРО-ВДНХ;RUS;B; ; ; ;ПРОСПЕКТ МИРА;RUS;L; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;ВДНХ;1;37.63986999977528;55.81997999976674
307;1;5782;762626281.0;555747751.0;1;4100;МЕТРО-ПУШКИНСКАЯ;RUS;B; ; ; ;ТВЕРСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;1;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Пушкинская;1;37.603800000070954;55.76550999979606
308;1;5784;846717184.0;555747562.0;1;4100;МЕТРО-БЕЛОРУССКАЯ;RUS;B; ; ; ;ЗАСТАВНЫЙ ПЕРЕУЛОК;RUS;L; ; ;0.0;N;N;N;0;2;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Белорусская;0;37.586469999850394;55.77753000015461
309;1;5785;1142198679.0;555747288.0;1;4100;МЕТРО-ЧЕХОВСКАЯ;RUS;B; ; ; ;СТРАСТНОЙ БУЛЬВАР;RUS;R; ; ;0.0;N;N;N;0;0;85;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Чеховская;1;37.60852000010199;55.76597999947819
310;2;5786;926640774.0;555745425.0;1;4100;МЕТРО-ПЕРВОМАЙСКАЯ;RUS;B; ; ; ;9-Я ПАРКОВАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;3;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Первомайская;1;37.79941000012421;55.79359999986121
311;1;5788;1040721896.0;555746795.0;1;4100;МЕТРО-СВИБЛОВО;RUS;B; ; ; ;СНЕЖНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;3;55;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Свиблово;1;37.654199999747746;55.855930000067296
312;1;5789;585849093.0;555745616.0;1;4100;МЕТРО-КАШИРСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Каширская;1;37.65021000036097;55.65602000033377
313;2;5790;1156755641.0;555745490.0;1;4100;МЕТРО-МЕДВЕДКОВО;RUS;B; ; ; ;ШИРОКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;1;57;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Медведково;1;37.66156000017678;55.887659999972335
314;1;5791;762626744.0;555747752.0;1;4100;МЕТРО-ПУШКИНСКАЯ;RUS;B; ; ; ;ТВЕРСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;20;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Пушкинская;0;37.60396999995026;55.765609999783564
315;1;5792;585849256.0;555745617.0;1;4100;МЕТРО-КАШИРСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;1;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Каширская;0;37.647319999717716;55.65405000017388
316;1;5793;836595909.0;555747675.0;1;4100;МЕТРО-ПРОЛЕТАРСКАЯ;RUS;B; ; ; ;3-Й КРУТИЦКИЙ ПЕРЕУЛОК;RUS;L; ; ;0.0;N;N;N;1;0;74;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Пролетарская;0;37.66430000013389;55.73165000016443
317;1;5794;833384491.0;555747668.0;1;4100;МЕТРО-ТАГАНСКАЯ;RUS;B; ; ; ;ТАГАНСКАЯ ПЛОЩАДЬ;RUS;L; ; ;0.0;N;N;N;1;0;29;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Таганская;1;37.65390000017207;55.74220000011219
318;1;5795;1128393622.0;555746457.0;1;4100;МЕТРО-ПОЛЯНКА;RUS;B; ; ; ;ПОЛЯНСКИЙ ПЕРЕУЛОК;RUS;L; ; ;0.0;N;N;N;0;0;45;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Полянка;1;37.618669999818586;55.73680000024547
319;1;5796;929888468.0;555746493.0;1;4100;МЕТРО-НОВОКУЗНЕЦКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Новокузнецкая;1;37.6292599997512;55.742559999764794
320;1;5797;836582768.0;555746317.0;1;4100;МЕТРО-ДОБРЫНИНСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;72;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Добрынинская;1;37.622970000623354;55.728989999849475
321;1;5798;585865181.0;555747726.0;1;4100;МЕТРО-КУРСКАЯ;RUS;B; ; ; ;НИЖНИЙ СУСАЛЬНЫЙ ПЕРЕУЛОК;RUS;R; ; ;0.0;N;N;N;1;0;1;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Курская;0;37.66201000043858;55.7605500004134
322;2;5799;585882774.0;555746274.0;1;4100;МЕТРО-КРЫЛАТСКОЕ;RUS;B; ; ; ;ОСЕННИЙ БУЛЬВАР;RUS;L; ; ;0.0;N;N;N;0;3;90;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Крылатское;0;37.40747000031749;55.75774000007325
323;1;5800;1159579552.0;1005048054.0;1;4100;МЕТРО-СХОДНЕНСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;27;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Сходненская;1;37.43943000008614;55.84948999984645
324;1;5801;939008704.0;555746325.0;1;4100;МЕТРО-ОКТЯБРЬСКАЯ (КОЛЬЦЕВАЯ);RUS;B; ; ; ;ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;69;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Октябрьская (кольцевая);1;37.61195000052045;55.729330000404005
325;1;5802;826586038.0;555747783.0;1;4100;МЕТРО-КИТАЙ-ГОРОД;RUS;B; ; ; ;КИТАЙГОРОДСКИЙ ПРОЕЗД;RUS;R; ; ;0.0;N;N;N;1;0;49;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Китай-город;0;37.633480000190055;55.753250000069464
326;1;5803;1133665589.0;555747446.0;1;4100;МЕТРО-КРАСНЫЕ ВОРОТА;RUS;B; ; ; ;КАЛАНЧЁВСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;8;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Красные ворота;1;37.65046999975365;55.76938000014149
327;1;5805;925024996.0;1165090489.0;1;4100;МЕТРО-ЦСКА;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;ЦСКА;1;37.532589999526465;55.78552999998244
328;1;5806;1158081508.0;555746714.0;1;4100;МЕТРО-БОРОВИЦКАЯ;RUS;B; ; ; ;МОХОВАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;0;16;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Боровицкая;1;37.609669999972525;55.75053000058694
329;1;5807;836313904.0;555747585.0;1;4100;МЕТРО-КРАСНОСЕЛЬСКАЯ;RUS;B; ; ; ;КРАСНОПРУДНАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;0;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Красносельская;1;37.666440000041405;55.77972999992274
330;2;5808;926922912.0;555745427.0;1;4100;МЕТРО-НОВОГИРЕЕВО;RUS;B; ; ; ;ЗЕЛЁНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Новогиреево;0;37.818290000248396;55.75154000040861
331;1;5809;1038546826.0;555745711.0;1;4100;МЕТРО-КАХОВСКАЯ;RUS;B; ; ; ;УЛИЦА КАХОВКА;RUS;R; ;495-3198121;0.0;N;N;N;1;0;21;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Каховская;0;37.59701999960005;55.65270000000547
332;1;5810;927954144.0;555745990.0;1;4100;МЕТРО-ОРЕХОВО;RUS;B; ; ; ;ШИПИЛОВСКИЙ ПРОЕЗД;RUS;R; ; ;0.0;N;N;N;0;1;1;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Орехово;1;37.69542999969916;55.612179999948644
333;1;5811;1033736105.0;555746067.0;1;4100;МЕТРО-ТЁПЛЫЙ СТАН;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;4;40;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Тёплый Стан;0;37.50594999983849;55.619639999514916
334;1;5812;767336918.0;555747425.0;1;4100;МЕТРО-МЕНДЕЛЕЕВСКАЯ;RUS;B; ; ; ;НОВОСЛОБОДСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Менделеевская;1;37.598760000372764;55.78183000021441
335;1;5813;1037699184.0;555746793.0;1;4100;МЕТРО-ВЛАДЫКИНО;RUS;B; ; ; ;СУСОКОЛОВСКОЕ ШОССЕ;RUS;L; ; ;0.0;N;N;N;0;1;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Владыкино;1;37.589959999644954;55.84601999976183
336;1;5814;774673174.0;555747155.0;1;4100;МЕТРО-ВОЛГОГРАДСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;ВОЛГОГРАДСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;5;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Волгоградский проспект;1;37.68550000009062;55.72566000020448
337;1;5815;826578026.0;555746600.0;1;4100;МЕТРО-ПЛОЩАДЬ РЕВОЛЮЦИИ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;1;10;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Площадь Революции;0;37.62027999999665;55.757040000073076
338;1;5816;926584015.0;555747222.0;1;4100;МЕТРО-ПРОФСОЮЗНАЯ;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;30;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Профсоюзная;0;37.56362999957837;55.678820000386644
339;1;5817;773716756.0;555747761.0;1;4100;МЕТРО-ЧКАЛОВСКАЯ;RUS;B; ; ; ;ПЛОЩАДЬ КУРСКОГО ВОКЗАЛА;RUS;R; ; ;0.0;N;N;N;0;0;40;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Чкаловская;1;37.659529999874145;55.75616999958218
340;1;5818;803041823.0;555747777.0;1;4100;МЕТРО-КИТАЙ-ГОРОД;RUS;B; ; ; ;УЛИЦА ИЛЬИНКА;RUS;L; ; ;0.0;N;N;N;1;0;30;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Китай-город;0;37.629620000499635;55.75636000052067
341;1;5819;1097192893.0;555746718.0;1;4100;МЕТРО-АРБАТСКАЯ (АРБАТСКО-ПОКРОВСКАЯ ЛИНИЯ);RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;93;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Арбатская (Арбатско-Покровская линия);1;37.60350999964274;55.75242000021863
343;1;5821;1129870167.0;555745390.0;1;4100;МЕТРО-СПОРТИВНАЯ;RUS;B; ; ; ;УЛИЦА ХАМОВНИЧЕСКИЙ ВАЛ;RUS;R; ; ;0.0;N;N;N;1;0;8;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Спортивная;1;37.56167000049425;55.72205999974444
344;1;5822;921650983.0;555746387.0;1;4100;МЕТРО-ПАРК КУЛЬТУРЫ;RUS;B; ; ; ;УЛИЦА ОСТОЖЕНКА;RUS;R; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Парк культуры;1;37.59491999987553;55.73618999997656
345;1;5823;767233830.0;555746491.0;1;4100;МЕТРО-АЛЕКСЕЕВСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;31;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Алексеевская;1;37.63857000011695;55.80827000026112
346;1;5828;1086590752.0;555745914.0;1;4100;МЕТРО-ТУЛЬСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;54;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Тульская;1;37.622779999754265;55.7096500003212
347;1;5829;1024911864.0;555747165.0;1;4100;МЕТРО-ФРУНЗЕНСКАЯ;RUS;B; ; ; ;ПЕРЕУЛОК ХОЛЬЗУНОВА;RUS;L; ; ;0.0;N;N;N;0;0;71;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Фрунзенская;1;37.58067000026901;55.72760999996259
348;2;5830;999247052.0;555746101.0;1;4100;МЕТРО-АННИНО;RUS;B; ; ; ;ВАРШАВСКОЕ ШОССЕ;RUS;L; ; ;0.0;N;N;N;1;0;33;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Аннино;0;37.59738999949591;55.583670000366276
349;1;5831;806064575.0;555746311.0;1;4100;МЕТРО-СЕРПУХОВСКАЯ;RUS;B; ; ; ;СТРЕМЯННЫЙ ПЕРЕУЛОК;RUS;L; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Серпуховская;1;37.62566000035176;55.72674999990878
350;1;5832;929693549.0;555745983.0;1;4100;МЕТРО-БЕЛЯЕВО;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;68;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Беляево;0;37.525540000515456;55.64171000044232
351;1;5833;1154957044.0;555746893.0;1;4100;МЕТРО-РЯЗАНСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;РЯЗАНСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;1;14;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Рязанский проспект;0;37.793560000314116;55.717289999895144
352;1;5834;1033493066.0;555747223.0;1;4100;МЕТРО-ПРОФСОЮЗНАЯ;RUS;B; ; ; ;ПРОФСОЮЗНАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;3;21;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Профсоюзная;0;37.56232000077257;55.677240000049835
353;1;5836;806707033.0;555746973.0;1;4100;МЕТРО-КИЕВСКАЯ;RUS;B; ; ; ;ПЛОЩАДЬ КИЕВСКОГО ВОКЗАЛА;RUS;R; ; ;0.0;N;N;N;1;0;55;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Киевская;1;37.56507000077544;55.74347999968858
354;1;5837;1124879372.0;555747586.0;1;4100;МЕТРО-ПАВЕЛЕЦКАЯ;RUS;B; ; ; ;ПАВЕЛЕЦКАЯ ПЛОЩАДЬ;RUS;R; ; ;0.0;N;N;N;0;1;60;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Павелецкая;1;37.63962000042835;55.730210000408384
355;2;5838;926393510.0;555746749.0;1;4100;МЕТРО-БИБИРЕВО;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;2;70;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Бибирево;1;37.60115999967296;55.88429999980932
356;1;5839;830645768.0;555746498.0;1;4100;МЕТРО-ТРЕТЬЯКОВСКАЯ;RUS;B; ; ; ;КЛИМЕНТОВСКИЙ ПЕРЕУЛОК;RUS;L; ; ;0.0;N;N;N;0;0;22;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Третьяковская;1;37.62568999959069;55.74089000021695
